image_id,xmin,ymin,width,height,centerx,centery
680000_6411000,913.0,288.0,30,30,928,303
680000_6411000,889.0,293.0,30,30,904,308
680000_6411000,919.0,286.0,30,30,934,301
680000_6411000,640.0,389.0,30,30,655,404
680000_6411000,631.0,426.0,30,30,646,441
680000_6411000,621.0,463.0,30,30,636,478
680000_6411000,895.0,201.0,30,30,910,216
680000_6411000,355.0,184.0,30,30,370,199
680000_6411000,941.0,334.0,30,30,956,349
680000_6411000,593.0,247.0,30,30,608,262
680000_6411000,854.0,753.0,30,30,869,768
680000_6411000,554.0,215.0,30,30,569,230
680000_6411000,450.0,179.0,30,30,465,194
680000_6411000,399.0,203.0,30,30,414,218
680000_6411000,280.0,152.0,30,30,295,167
680000_6411000,712.0,557.0,30,30,727,572
680000_6411000,506.0,360.0,30,30,521,375
680000_6411000,799.0,452.0,30,30,814,467
680000_6411000,103.0,877.0,30,30,118,892
680000_6411000,389.0,351.0,30,30,404,366
680000_6411000,402.0,351.0,30,30,417,366
680000_6414000,143.0,422.0,30,30,158,437
680000_6414000,45.0,731.0,30,30,60,746
680000_6414000,154.0,324.0,30,30,169,339
680000_6414000,249.0,302.0,30,30,264,317
680000_6414000,170.0,313.0,30,30,185,328
680000_6414000,141.0,950.0,30,30,156,965
680000_6414000,158.0,427.0,30,30,173,442
680000_6414000,133.0,5.0,30,30,148,20
680000_6414000,152.0,346.0,30,30,167,361
680000_6414000,168.0,346.0,30,30,183,361
680000_6414000,457.0,235.0,30,30,472,250
680000_6414000,96.0,198.0,30,30,111,213
680000_6414000,168.0,237.0,30,30,183,252
680000_6414000,167.0,206.0,30,30,182,221
680000_6414000,158.0,279.0,30,30,173,294
680000_6414000,155.0,314.0,30,30,170,329
680000_6414000,150.0,104.0,30,30,165,119
680000_6414000,158.0,192.0,30,30,173,207
680000_6414000,159.0,237.0,30,30,174,252
680000_6414000,158.0,103.0,30,30,173,118
680000_6414000,159.0,244.0,30,30,174,259
680000_6414000,158.0,261.0,30,30,173,276
680000_6419000,144.0,731.0,30,30,159,746
680000_6419000,600.0,368.0,30,30,615,383
680000_6419000,633.0,525.0,30,30,648,540
680000_6419000,502.0,443.0,30,30,517,458
680000_6419000,517.0,924.0,30,30,532,939
680000_6420000,74.0,19.0,30,30,89,34
680000_6420000,836.0,88.0,30,30,851,103
680000_6420000,797.0,807.0,30,30,812,822
680000_6420000,653.0,0.0,30,24.0,668,9
680000_6420000,839.0,670.0,30,30,854,685
680000_6423000,305.0,552.0,30,30,320,567
680000_6425000,436.0,913.0,30,30,451,928
680000_6425000,105.0,205.0,30,30,120,220
680000_6425000,244.0,454.0,30,30,259,469
680000_6425000,187.0,565.0,30,30,202,580
680000_6425000,409.0,336.0,30,30,424,351
680000_6425000,527.0,249.0,30,30,542,264
680000_6425000,931.0,979.0,30,20.0,946,994
680000_6426000,539.0,850.0,30,30,554,865
680000_6426000,450.0,20.0,30,30,465,35
680000_6426000,461.0,111.0,30,30,476,126
680000_6426000,529.0,674.0,30,30,544,689
680000_6426000,495.0,349.0,30,30,510,364
680000_6426000,543.0,355.0,30,30,558,370
680000_6426000,971.0,404.0,28.0,30,986,419
680000_6426000,449.0,7.0,30,30,464,22
680000_6427000,453.0,558.0,30,30,468,573
680000_6427000,680.0,881.0,30,30,695,896
680000_6427000,468.0,445.0,30,30,483,460
680000_6427000,514.0,866.0,30,30,529,881
680000_6427000,402.0,858.0,30,30,417,873
680000_6427000,421.0,755.0,30,30,436,770
680000_6427000,532.0,27.0,30,30,547,42
680000_6427000,521.0,95.0,30,30,536,110
680000_6427000,22.0,131.0,30,30,37,146
680000_6427000,374.0,960.0,30,30,389,975
680000_6429000,612.0,949.0,30,30,627,964
680000_6429000,637.0,966.0,30,30,652,981
680000_6429000,604.0,970.0,30,29.0,619,985
680000_6429000,511.0,59.0,30,30,526,74
680000_6429000,551.0,203.0,30,30,566,218
680000_6429000,799.0,956.0,30,30,814,971
680000_6429000,794.0,941.0,30,30,809,956
680000_6429000,730.0,762.0,30,30,745,777
680000_6429000,13.0,426.0,30,30,28,441
680000_6429000,593.0,350.0,30,30,608,365
680000_6430000,950.0,461.0,30,30,965,476
680000_6430000,859.0,568.0,30,30,874,583
680000_6430000,806.0,617.0,30,30,821,632
680000_6430000,691.0,531.0,30,30,706,546
680000_6430000,942.0,728.0,30,30,957,743
680000_6430000,932.0,461.0,30,30,947,476
680000_6430000,966.0,723.0,30,30,981,738
680000_6430000,603.0,937.0,30,30,618,952
680000_6430000,673.0,894.0,30,30,688,909
680000_6430000,826.0,797.0,30,30,841,812
680000_6430000,923.0,388.0,30,30,938,403
680000_6430000,273.0,19.0,30,30,288,34
680000_6430000,388.0,287.0,30,30,403,302
680000_6430000,945.0,567.0,30,30,960,582
680000_6430000,808.0,676.0,30,30,823,691
680000_6430000,12.0,889.0,30,30,27,904
680000_6430000,69.0,981.0,30,18.0,84,996
680000_6434000,748.0,977.0,30,22.0,763,992
680000_6434000,893.0,981.0,30,18.0,908,996
680000_6434000,911.0,980.0,30,19.0,926,995
680000_6434000,922.0,947.0,30,30,937,962
680000_6434000,966.0,927.0,30,30,981,942
680000_6434000,911.0,926.0,30,30,926,941
680000_6434000,888.0,929.0,30,30,903,944
680000_6434000,965.0,917.0,30,30,980,932
680000_6434000,847.0,153.0,30,30,862,168
680000_6434000,851.0,322.0,30,30,866,337
680000_6434000,291.0,159.0,30,30,306,174
680000_6434000,861.0,548.0,30,30,876,563
680000_6434000,855.0,442.0,30,30,870,457
680000_6434000,849.0,837.0,30,30,864,852
680000_6434000,844.0,804.0,30,30,859,819
680000_6434000,880.0,832.0,30,30,895,847
680000_6434000,232.0,220.0,30,30,247,235
680000_6434000,254.0,191.0,30,30,269,206
680000_6434000,479.0,850.0,30,30,494,865
680000_6434000,208.0,446.0,30,30,223,461
680000_6434000,285.0,635.0,30,30,300,650
680000_6434000,327.0,126.0,30,30,342,141
680000_6435000,643.0,946.0,30,30,658,961
680000_6435000,607.0,794.0,30,30,622,809
680000_6435000,902.0,67.0,30,30,917,82
680000_6435000,903.0,72.0,30,30,918,87
680000_6435000,911.0,146.0,30,30,926,161
680000_6435000,926.0,273.0,30,30,941,288
680000_6435000,913.0,163.0,30,30,928,178
680000_6435000,930.0,162.0,30,30,945,177
680000_6435000,920.0,70.0,30,30,935,85
680000_6435000,943.0,271.0,30,30,958,286
680000_6435000,608.0,668.0,30,30,623,683
680000_6435000,611.0,691.0,30,30,626,706
680000_6435000,633.0,175.0,30,30,648,190
680000_6435000,456.0,152.0,30,30,471,167
680000_6435000,417.0,144.0,30,30,432,159
680000_6435000,626.0,176.0,30,30,641,191
680000_6435000,430.0,408.0,30,30,445,423
680000_6436000,133.0,937.0,30,30,148,952
680000_6436000,658.0,528.0,30,30,673,543
680000_6436000,264.0,333.0,30,30,279,348
680000_6436000,946.0,0.0,30,19.0,961,4
680000_6436000,194.0,343.0,30,30,209,358
680000_6436000,253.0,708.0,30,30,268,723
680000_6436000,141.0,767.0,30,30,156,782
680000_6436000,334.0,448.0,30,30,349,463
680000_6436000,185.0,342.0,30,30,200,357
680000_6436000,275.0,214.0,30,30,290,229
680000_6436000,32.0,334.0,30,30,47,349
680000_6436000,336.0,513.0,30,30,351,528
680000_6436000,79.0,344.0,30,30,94,359
680000_6436000,206.0,508.0,30,30,221,523
680000_6436000,656.0,167.0,30,30,671,182
680000_6436000,368.0,648.0,30,30,383,663
680000_6436000,341.0,384.0,30,30,356,399
680000_6436000,147.0,497.0,30,30,162,512
680000_6436000,161.0,966.0,30,30,176,981
680000_6436000,756.0,276.0,30,30,771,291
680000_6436000,413.0,323.0,30,30,428,338
680000_6436000,389.0,321.0,30,30,404,336
680000_6436000,433.0,383.0,30,30,448,398
680000_6436000,592.0,294.0,30,30,607,309
680000_6436000,686.0,285.0,30,30,701,300
680000_6436000,383.0,325.0,30,30,398,340
680000_6436000,377.0,323.0,30,30,392,338
680000_6436000,178.0,932.0,30,30,193,947
680000_6436000,894.0,746.0,30,30,909,761
680000_6436000,480.0,679.0,30,30,495,694
680000_6436000,744.0,724.0,30,30,759,739
680000_6436000,820.0,732.0,30,30,835,747
680000_6436000,334.0,671.0,30,30,349,686
680000_6436000,155.0,795.0,30,30,170,810
680000_6436000,608.0,291.0,30,30,623,306
680000_6436000,511.0,310.0,30,30,526,325
680000_6436000,401.0,322.0,30,30,416,337
680000_6439000,981.0,570.0,18.0,30,996,585
680000_6439000,973.0,573.0,26.0,30,988,588
680000_6439000,135.0,910.0,30,30,150,925
680000_6439000,10.0,244.0,30,30,25,259
680000_6439000,331.0,939.0,30,30,346,954
680000_6439000,274.0,847.0,30,30,289,862
680000_6439000,427.0,22.0,30,30,442,37
680000_6439000,257.0,225.0,30,30,272,240
680000_6439000,221.0,93.0,30,30,236,108
680000_6439000,258.0,253.0,30,30,273,268
680000_6439000,126.0,252.0,30,30,141,267
680000_6439000,918.0,384.0,30,30,933,399
680000_6439000,906.0,388.0,30,30,921,403
680000_6439000,708.0,53.0,30,30,723,68
680000_6439000,721.0,26.0,30,30,736,41
680000_6439000,629.0,10.0,30,30,644,25
680000_6439000,360.0,35.0,30,30,375,50
680000_6439000,379.0,33.0,30,30,394,48
680000_6439000,276.0,379.0,30,30,291,394
680000_6439000,81.0,491.0,30,30,96,506
680000_6439000,11.0,411.0,30,30,26,426
680000_6439000,426.0,842.0,30,30,441,857
680000_6439000,281.0,693.0,30,30,296,708
680000_6439000,787.0,156.0,30,30,802,171
680000_6439000,325.0,86.0,30,30,340,101
680000_6439000,331.0,33.0,30,30,346,48
680000_6439000,136.0,553.0,30,30,151,568
680000_6439000,108.0,521.0,30,30,123,536
680000_6439000,126.0,542.0,30,30,141,557
680000_6439000,197.0,834.0,30,30,212,849
680000_6439000,225.0,808.0,30,30,240,823
680000_6439000,412.0,638.0,30,30,427,653
680000_6439000,387.0,705.0,30,30,402,720
680000_6439000,299.0,709.0,30,30,314,724
680000_6439000,280.0,707.0,30,30,295,722
680000_6439000,290.0,506.0,30,30,305,521
680000_6439000,786.0,8.0,30,30,801,23
680000_6439000,866.0,74.0,30,30,881,89
680000_6439000,784.0,170.0,30,30,799,185
680000_6439000,675.0,123.0,30,30,690,138
680000_6439000,287.0,465.0,30,30,302,480
680000_6439000,130.0,918.0,30,30,145,933
680000_6439000,226.0,612.0,30,30,241,627
680000_6439000,701.0,66.0,30,30,716,81
680000_6439000,258.0,282.0,30,30,273,297
680000_6439000,259.0,318.0,30,30,274,333
680000_6439000,955.0,284.0,30,30,970,299
680000_6439000,859.0,290.0,30,30,874,305
680000_6439000,870.0,293.0,30,30,885,308
680000_6439000,933.0,83.0,30,30,948,98
680000_6439000,810.0,65.0,30,30,825,80
680000_6439000,753.0,126.0,30,30,768,141
680000_6439000,787.0,56.0,30,30,802,71
680000_6439000,767.0,47.0,30,30,782,62
680000_6439000,745.0,37.0,30,30,760,52
680000_6439000,156.0,574.0,30,30,171,589
680000_6439000,174.0,596.0,30,30,189,611
680000_6439000,4.0,417.0,30,30,19,432
680000_6439000,151.0,569.0,30,30,166,584
680000_6439000,389.0,789.0,30,30,404,804
680000_6439000,138.0,252.0,30,30,153,267
680000_6439000,330.0,739.0,30,30,345,754
680000_6439000,220.0,874.0,30,30,235,889
680000_6439000,119.0,703.0,30,30,134,718
680000_6439000,585.0,48.0,30,30,600,63
680000_6439000,80.0,638.0,30,30,95,653
680000_6439000,168.0,786.0,30,30,183,801
680000_6439000,274.0,744.0,30,30,289,759
680000_6439000,245.0,823.0,30,30,260,838
680000_6439000,202.0,627.0,30,30,217,642
680000_6439000,137.0,37.0,30,30,152,52
680000_6439000,96.0,34.0,30,30,111,49
680000_6439000,87.0,651.0,30,30,102,666
680000_6439000,242.0,57.0,30,30,257,72
680000_6439000,287.0,28.0,30,30,302,43
680000_6439000,355.0,180.0,30,30,370,195
680000_6439000,160.0,41.0,30,30,175,56
680000_6439000,36.0,565.0,30,30,51,580
680000_6439000,896.0,373.0,30,30,911,388
680000_6439000,230.0,474.0,30,30,245,489
680000_6439000,184.0,512.0,30,30,199,527
680000_6439000,270.0,360.0,30,30,285,375
680000_6439000,51.0,590.0,30,30,66,605
680000_6439000,346.0,980.0,30,19.0,361,995
680000_6439000,50.0,25.0,30,30,65,40
680000_6439000,355.0,200.0,30,30,370,215
680000_6439000,269.0,757.0,30,30,284,772
680000_6439000,269.0,702.0,30,30,284,717
680000_6439000,357.0,267.0,30,30,372,282
680000_6439000,270.0,753.0,30,30,285,768
680000_6439000,258.0,696.0,30,30,273,711
680000_6439000,94.0,83.0,30,30,109,98
680000_6439000,237.0,817.0,30,30,252,832
680000_6439000,370.0,0.0,30,15.0,385,0
680000_6439000,373.0,6.0,30,30,388,21
680000_6439000,185.0,608.0,30,30,200,623
680000_6439000,205.0,773.0,30,30,220,788
680000_6439000,495.0,652.0,30,30,510,667
680000_6439000,805.0,84.0,30,30,820,99
680000_6439000,27.0,90.0,30,30,42,105
680000_6445000,130.0,820.0,30,30,145,835
680000_6445000,106.0,787.0,30,30,121,802
680000_6445000,39.0,784.0,30,30,54,799
680000_6445000,35.0,867.0,30,30,50,882
680000_6445000,46.0,249.0,30,30,61,264
680000_6445000,196.0,19.0,30,30,211,34
680000_6445000,213.0,172.0,30,30,228,187
680000_6445000,181.0,864.0,30,30,196,879
680000_6445000,193.0,818.0,30,30,208,833
680000_6445000,218.0,830.0,30,30,233,845
680000_6445000,65.0,718.0,30,30,80,733
680000_6445000,184.0,817.0,30,30,199,832
680000_6445000,447.0,978.0,30,21.0,462,993
680000_6445000,155.0,810.0,30,30,170,825
680000_6445000,811.0,31.0,30,30,826,46
680000_6450000,384.0,541.0,30,30,399,556
680000_6450000,305.0,458.0,30,30,320,473
680000_6450000,117.0,221.0,30,30,132,236
680000_6450000,229.0,516.0,30,30,244,531
680000_6451000,343.0,637.0,30,30,358,652
680000_6451000,568.0,145.0,30,30,583,160
680000_6451000,900.0,766.0,30,30,915,781
680000_6451000,709.0,510.0,30,30,724,525
680000_6451000,558.0,98.0,30,30,573,113
680000_6451000,965.0,942.0,30,30,980,957
680000_6451000,480.0,622.0,30,30,495,637
680000_6451000,822.0,272.0,30,30,837,287
680000_6451000,834.0,270.0,30,30,849,285
680000_6451000,630.0,323.0,30,30,645,338
680000_6451000,547.0,605.0,30,30,562,620
680000_6451000,707.0,505.0,30,30,722,520
680000_6452000,338.0,608.0,30,30,353,623
680000_6452000,935.0,95.0,30,30,950,110
680000_6452000,742.0,963.0,30,30,757,978
680000_6452000,839.0,51.0,30,30,854,66
680000_6452000,716.0,182.0,30,30,731,197
680000_6452000,728.0,952.0,30,30,743,967
680000_6452000,322.0,595.0,30,30,337,610
680000_6452000,326.0,608.0,30,30,341,623
680000_6452000,177.0,792.0,30,30,192,807
680000_6452000,71.0,373.0,30,30,86,388
680000_6459000,60.0,765.0,30,30,75,780
680000_6469000,247.0,855.0,30,30,262,870
680000_6469000,928.0,159.0,30,30,943,174
680000_6469000,385.0,169.0,30,30,400,184
680000_6469000,833.0,164.0,30,30,848,179
680000_6469000,376.0,197.0,30,30,391,212
680000_6469000,259.0,752.0,30,30,274,767
680000_6469000,133.0,730.0,30,30,148,745
680000_6469000,107.0,725.0,30,30,122,740
680000_6469000,120.0,728.0,30,30,135,743
680000_6470000,829.0,622.0,30,30,844,637
680000_6470000,498.0,598.0,30,30,513,613
680000_6470000,520.0,361.0,30,30,535,376
680000_6470000,727.0,618.0,30,30,742,633
680000_6470000,657.0,370.0,30,30,672,385
680000_6470000,135.0,852.0,30,30,150,867
680000_6470000,119.0,981.0,30,18.0,134,996
680000_6470000,193.0,330.0,30,30,208,345
680000_6470000,147.0,759.0,30,30,162,774
680000_6476000,366.0,666.0,30,30,381,681
680000_6476000,489.0,835.0,30,30,504,850
680000_6476000,382.0,684.0,30,30,397,699
680000_6479000,207.0,775.0,30,30,222,790
680000_6479000,906.0,333.0,30,30,921,348
680000_6482000,796.0,339.0,30,30,811,354
680000_6482000,913.0,936.0,30,30,928,951
680000_6482000,459.0,315.0,30,30,474,330
680000_6490000,806.0,539.0,30,30,821,554
680000_6490000,771.0,562.0,30,30,786,577
680000_6490000,722.0,594.0,30,30,737,609
680000_6490000,111.0,878.0,30,30,126,893
680000_6490000,286.0,725.0,30,30,301,740
680000_6490000,59.0,476.0,30,30,74,491
680000_6490000,952.0,831.0,30,30,967,846
680000_6490000,225.0,924.0,30,30,240,939
680000_6490000,680.0,622.0,30,30,695,637
680000_6491000,976.0,140.0,23.0,30,991,155
680000_6491000,111.0,0.0,30,30,126,15
680000_6491000,130.0,0.0,30,18.0,145,3
680000_6494000,683.0,976.0,30,23.0,698,991
680000_6494000,964.0,545.0,30,30,979,560
680000_6494000,878.0,457.0,30,30,893,472
680000_6494000,949.0,554.0,30,30,964,569
680000_6494000,784.0,924.0,30,30,799,939
680000_6499000,843.0,740.0,30,30,858,755
680000_6499000,848.0,729.0,30,30,863,744
680000_6499000,891.0,385.0,30,30,906,400
680000_6499000,982.0,611.0,17.0,30,997,626
680000_6499000,608.0,129.0,30,30,623,144
680000_6499000,12.0,613.0,30,30,27,628
680000_6499000,20.0,729.0,30,30,35,744
680000_6499000,44.0,678.0,30,30,59,693
680000_6499000,502.0,725.0,30,30,517,740
680000_6499000,937.0,641.0,30,30,952,656
680000_6499000,61.0,643.0,30,30,76,658
680000_6499000,774.0,222.0,30,30,789,237
680000_6499000,824.0,254.0,30,30,839,269
680000_6503000,739.0,326.0,30,30,754,341
680000_6503000,763.0,903.0,30,30,778,918
680000_6503000,188.0,967.0,30,30,203,982
680000_6503000,99.0,781.0,30,30,114,796
680000_6503000,802.0,667.0,30,30,817,682
680000_6503000,732.0,729.0,30,30,747,744
680000_6503000,760.0,890.0,30,30,775,905
680000_6503000,554.0,407.0,30,30,569,422
680000_6503000,689.0,357.0,30,30,704,372
680000_6503000,642.0,545.0,30,30,657,560
680000_6505000,21.0,620.0,30,30,36,635
680000_6505000,339.0,866.0,30,30,354,881
680000_6505000,791.0,218.0,30,30,806,233
680000_6505000,700.0,188.0,30,30,715,203
680000_6505000,655.0,196.0,30,30,670,211
681000_6425000,39.0,864.0,30,30,54,879
681000_6425000,355.0,358.0,30,30,370,373
681000_6425000,700.0,146.0,30,30,715,161
681000_6425000,590.0,217.0,30,30,605,232
681000_6490000,276.0,201.0,30,30,291,216
681000_6490000,260.0,186.0,30,30,275,201
681000_6490000,525.0,566.0,30,30,540,581
681000_6490000,266.0,885.0,30,30,281,900
681000_6490000,276.0,885.0,30,30,291,900
681000_6490000,261.0,215.0,30,30,276,230
681000_6490000,416.0,881.0,30,30,431,896
681000_6490000,414.0,899.0,30,30,429,914
681000_6490000,440.0,570.0,30,30,455,585
681000_6510000,858.0,475.0,30,30,873,490
681000_6510000,314.0,409.0,30,30,329,424
681000_6511000,310.0,844.0,30,30,325,859
681000_6511000,441.0,914.0,30,30,456,929
681000_6511000,894.0,342.0,30,30,909,357
681000_6511000,673.0,599.0,30,30,688,614
681000_6511000,868.0,332.0,30,30,883,347
681000_6511000,778.0,455.0,30,30,793,470
681000_6511000,324.0,852.0,30,30,339,867
681000_6511000,975.0,187.0,24.0,30,990,202
681000_6511000,33.0,259.0,30,30,48,274
681000_6511000,644.0,367.0,30,30,659,382
681000_6511000,498.0,838.0,30,30,513,853
681000_6511000,680.0,392.0,30,30,695,407
681000_6511000,746.0,434.0,30,30,761,449
682000_6445000,460.0,947.0,30,30,475,962
682000_6445000,188.0,939.0,30,30,203,954
682000_6445000,0.0,176.0,20.0,30,5,191
682000_6445000,562.0,22.0,30,30,577,37
682000_6445000,394.0,214.0,30,30,409,229
682000_6445000,636.0,529.0,30,30,651,544
682000_6445000,47.0,398.0,30,30,62,413
682000_6445000,192.0,349.0,30,30,207,364
682000_6445000,186.0,349.0,30,30,201,364
682000_6445000,18.0,505.0,30,30,33,520
682000_6445000,337.0,502.0,30,30,352,517
682000_6445000,412.0,633.0,30,30,427,648
682000_6445000,659.0,580.0,30,30,674,595
682000_6445000,576.0,794.0,30,30,591,809
682000_6445000,767.0,606.0,30,30,782,621
682000_6445000,945.0,790.0,30,30,960,805
682000_6445000,771.0,789.0,30,30,786,804
682000_6445000,690.0,50.0,30,30,705,65
682000_6445000,183.0,926.0,30,30,198,941
682000_6445000,19.0,543.0,30,30,34,558
682000_6445000,14.0,513.0,30,30,29,528
682000_6445000,362.0,698.0,30,30,377,713
682000_6445000,19.0,548.0,30,30,34,563
682000_6445000,101.0,743.0,30,30,116,758
682000_6445000,15.0,232.0,30,30,30,247
682000_6453000,463.0,495.0,30,30,478,510
682000_6453000,514.0,464.0,30,30,529,479
682000_6453000,766.0,970.0,30,29.0,781,985
682000_6453000,686.0,306.0,30,30,701,321
682000_6453000,715.0,862.0,30,30,730,877
682000_6453000,637.0,654.0,30,30,652,669
682000_6453000,596.0,494.0,30,30,611,509
682000_6453000,593.0,498.0,30,30,608,513
682000_6453000,612.0,393.0,30,30,627,408
682000_6453000,789.0,170.0,30,30,804,185
682000_6453000,782.0,178.0,30,30,797,193
682000_6456000,350.0,498.0,30,30,365,513
682000_6456000,493.0,527.0,30,30,508,542
682000_6456000,444.0,566.0,30,30,459,581
682000_6456000,344.0,143.0,30,30,359,158
682000_6456000,358.0,495.0,30,30,373,510
682000_6456000,345.0,272.0,30,30,360,287
682000_6456000,971.0,746.0,28.0,30,986,761
682000_6456000,0.0,501.0,20.0,30,5,516
682000_6456000,760.0,295.0,30,30,775,310
682000_6456000,954.0,292.0,30,30,969,307
682000_6456000,669.0,311.0,30,30,684,326
682000_6456000,545.0,377.0,30,30,560,392
682000_6456000,475.0,427.0,30,30,490,442
682000_6456000,533.0,802.0,30,30,548,817
682000_6456000,140.0,334.0,30,30,155,349
682000_6460000,368.0,937.0,30,30,383,952
682000_6460000,795.0,463.0,30,30,810,478
682000_6460000,416.0,199.0,30,30,431,214
682000_6460000,666.0,317.0,30,30,681,332
682000_6460000,715.0,390.0,30,30,730,405
682000_6460000,685.0,358.0,30,30,700,373
682000_6471000,584.0,321.0,30,30,599,336
682000_6471000,489.0,752.0,30,30,504,767
682000_6471000,169.0,228.0,30,30,184,243
682000_6473000,212.0,6.0,30,30,227,21
682000_6504000,488.0,862.0,30,30,503,877
682000_6504000,452.0,430.0,30,30,467,445
682000_6504000,648.0,55.0,30,30,663,70
682000_6507000,929.0,265.0,30,30,944,280
682000_6507000,959.0,220.0,30,30,974,235
682000_6507000,753.0,306.0,30,30,768,321
682000_6507000,446.0,239.0,30,30,461,254
682000_6507000,792.0,43.0,30,30,807,58
682000_6507000,735.0,425.0,30,30,750,440
682000_6507000,795.0,312.0,30,30,810,327
682000_6507000,878.0,339.0,30,30,893,354
682000_6562000,680.0,117.0,30,30,695,132
682000_6562000,153.0,55.0,30,30,168,70
682000_6572000,866.0,888.0,30,30,881,903
682000_6575000,828.0,528.0,30,30,843,543
682000_6577000,521.0,887.0,30,30,536,902
682000_6577000,671.0,832.0,30,30,686,847
682000_6577000,820.0,882.0,30,30,835,897
682000_6577000,859.0,899.0,30,30,874,914
682000_6577000,160.0,745.0,30,30,175,760
